news,fakeness
"Air Marshal Chandrashekharan Hari Kumar, AOC-in-C, Western Air Command IAF retired on 28 Feb 2019 after an illustri? https://t.co/0CiXXhnvU0",1
"RT @salute2soldier: Best way to explore #NationalWarMemorial is to browse the website before you pay a visit https://t.co/aobuQALHCm 
or do?",1
RT @salute2soldier: #NationalWarMemorial The Veerta Chakra is a Covered gallery next to Amar Chakra. The murals depict six epoch battle fou?,1
RT @salute2soldier: The lighting plan of #NationalWarMemorial is well sewn into the fabric of the overall design thereby highlighting detai?,1
"RT @HQ_IDS_India: Today the National War Memorial was dedicated to the Armed Forces by Hon'ble PM. Event was attended by the RM, RRM, Servi?",1
RT @SpokespersonMoD: PM lights the eternal flame at the #AmarChakra of #NationalWarMemorial  thereby dedicating the National War Memorial t?,1
RT @salute2soldier: The Dedication Ceremony at the magnificent   #NationalWarMemorial included visit by the Hon'ble PM to the Param Yudh St?,1
RT @salute2soldier: The Hon?ble PM dedicated the #NationalWarMemorial to the Armed Forces today on behalf of the Nation.The Dedication Cere?,1
"RT @DefenceMinIndia: Smt @nsitharaman with the Defence Secretary, the Tri-services Chiefs, and other officers at the 2nd Defence Attaches C?",1
RT @PIB_India: PM @narendramodi dedicates #NationalWarMemorial to the Nation in New Delhi https://t.co/hlW7qIMOiI,1
RT @PMOIndia: Watch Live! https://t.co/VcsZiuUziD,1
"RT @DefenceMinIndia: After more than 70 years of independence, India wil now have the #NationalWarMemorial dedicated to the martyrs who mad?",1
RT @PIB_India: ?LIVE Now: PM @narendramodi dedicates #NationalWarMemorial to the nation in #NewDelhi https://t.co/A8rBdS7mbO,1
"RT @narendramodi: In a short while from now, Rashtriya Samar Smaarak, the #NationalWarMemorial will be dedicated to the nation. 

Here are?",1
RT @DefenceMinIndia: Hon'ble @PMOIndia Shri @narendramodi ji will dedicate the #NationalWarMemorial to the Indian Armed Forces today. The m?,1
"RT @SpokespersonMoD: Some mesmerizing shots of #NationalWarMemorial...

@salute2soldier @adgpi @indiannavy @IAF_MCC @PIB_India @DDNewsLive?",1
"RT @SpokespersonMoD: Majestic #NationalWarMemorial...

For a visual tour to the grand structure, do watch this video.

@PIB_India @DDNewsLi?",1
"RT @salute2soldier: The #NationalWarMemorial, the majestic edifice, symbolising the victory and valour of our gallant War Heroes, in all it?",1
"RT @SpokespersonMoD: A tribute to the gallant soldiers of the country...

PM Sh @narendramodi to dedicate #NationalWarMemorial to the Armed?",1
"#AeroIndia2019 : AOC-in-C SAC, Air Marshal B Suresh flew in a French #Rafale aircraft at Aeroindia, Yelahanka.

The? https://t.co/5vvZbps4jX",1
RT @salute2soldier: #NationalWarMemorial The supreme sacrifice of our fallen heroes in their eternal silence illuminates the life of the co?,1
RT @salute2soldier: The #NationalWarMemorial complex has been made in harmony with the existing layout and symmetry of the majestic Rajpath?,1
"RT @AeroIndiashow: The Biggest ever #AeroIndia2019 concludes with spectacular #Day5 

See #Day5 highlights through our e-mgz here https://t?",1
RT @SpokespersonMoD: #NationalWarMemorial is being dedicated to the Armed Forces by PM today. The event involves Addressing of ESM Rally by?,1
RT @PMOIndia: The National War Memorial also commemorates the soldiers who participated and made the supreme sacrifice in Peace Keeping Mis?,1
"RT @PMOIndia: The design of the National War Memorial has a layout comprising four concentric circles, namely, the ?Amar Chakra? or Circle?",1
RT @PMOIndia: Prime Minister @narendramodi will dedicate the National War Memorial to the nation in a solemn ceremonial function on Februar?,1
RT @PMOIndia: Busts of the 21 awardees of Param Veer Chakra have been installed at Param Yoddha Sthal which includes three living awardees?,1
"RT @PMOIndia: In 2014, Prime Minister @narendramodi had spelt out his vision for the National War Memorial as a state-of-the-art world clas?",1
RT @salute2soldier: ??? ??????/#NationalWarMemorial . The National War Memorial will be dedicated to the Armed Forces by the Prime Minister?,1
"RT @salute2soldier: Since-Independence nearly 26,000 soldiers of the Indian Armed Forces have made supreme sacrifice to defend sovereignty?",1
"RT @salute2soldier: #NationalWarMemorial - A Befitting Tribute to our Brave-hearts. ?To every man upon this earth, death comes sooner or la?",1
RT @AeroIndiashow: Sarang https://t.co/eDEF7IKzkS,1
"RT @AeroIndiashow: What made a perfect Sunday! 

Thrilling aerobatic, world class exhibitions, informative seminars, networking opportuniti?",1
"RT @PIB_India: Glimpses of Day 5: #AeroIndia2019 

@DRDO_India @adgpi @IAF_MCC @AeroIndiashow 

PC : Fulchand Kitadikar,  DPR,  MOD &amp; @IAF_?",1
"RT @AeroIndiashow: Team #Sarang Mesmerizing again and again 
No matter how many times you see,   the charm is same! 
#ALH #Dhruv
#AeroIndia?",1
"RT @PMOIndia: The National War Memorial, near India Gate in New Delhi, is a fitting tribute to our soldiers who laid down their lives defen?",1
"RT @PMOIndia: The National War Memorial complex includes a central obelisk, an eternal flame, and six bronze murals depicting famous battle?",1
RT @PMOIndia: National War Memorial represents the culmination of the collective aspiration of a grateful nation to pay a fitting tribute t?,1
"#AeroIndia2019: Embraer (AEW&amp;C)- The Indian AEW&amp;C system can detect, identify &amp; classify threats present in the sur? https://t.co/oPM1DaxJoI",1
"RT @AeroIndiashow: #AeroIndia2019 Good Morning! 

Grab a quick snapshot of #Day4 highlights through our e-mgz
https://t.co/A4X4hWc0ju

#Aer?",1
"RT @AeroIndiashow: Air Marshal RKS Bhadauria PVSM , AVSM, VM , ADC speaking at Valedictory pgm of #AeroIndia2019
#AeroIndiaConcludes

@draj?",1
#AeroIndia2019: An all-women crew of IAF flew a 03 aircraft formation in Dornier aircraft at Aeroindia on 23 Feb 19? https://t.co/Yyx3aMj8GH,1
"#SuryaKiran team takes to blue skies of Yelahanka, for one last time at Aeroindia 2019, today.
Living upto the Squa? https://t.co/BJGUuIeOz1",1
#AeroIndia2019 : The Yak formation in Red... paints the Blue Skies... WHITE... expressing their love &amp; gratitude to? https://t.co/L2GKKe9Nz8,1
"RT @IndembAbuDhabi: @ADIBF is drenched in hues of India! Blending culture, literature, and tradition - India's participation is filling the?",1
"RT @EOIBeijing: On the evening of 24 April, the Commanding Officer of the #INSKolkata, Captain Aditya Hara and Ambassador @VikramMisri co-h?",1
"RT @MEAIndia: Sharing the grief. 

MoS @Gen_VKSingh visited the Sri Lankan High Commission in New Delhi today expressing deepest condolence?",1
RT @cgimelbourne: Consul General visited #KananookPrimarySchool and presented books relating to Indian culture under Government of India?s?,1
"RT @IndEmbFinEst: Finnish author Hannele Pohjanmies, who translated works of #Rabindranath Tagore, India's Nobel Laureate, spoke in Helsink?",1
"RT @IndembAbuDhabi: H.E. Saif Gobash, Undersecretary, DCT Abu Dhabi, along with Ambassador Navdeep Suri, and Chairman NBT, G.P. Sharma, off?",1
"RT @FSI_MEA: PRESS RELEASE 

Visit of Central Asian Journalists/Editors

Link: https://t.co/LJ3hGjBpbb

@MEAIndia @amb_tashkent @indembasta?",1
".@navdeepsuri
Currently serving as High Commissioner of India to UAE, he has translated the classic Punjabi novels? https://t.co/OGRtOeKsHs",1
"RT @IndiaKigali: A gift by the people of India to the people of Rwanda! - Medicines worth  US $ 2 million to fight against HIV AIDS, Hepati?",1
"Kiran Doshi
The diplomat and educationist has penned books namely, 'Birds of Passage' and 'Diplomatic Tales'. 
He r? https://t.co/EYThCOWPtk",1
"Making their vote count in the largest #FestivalOfDemocracy 

Via @PIB_India @ECISVEEP 
#LokSabhaElections2019? https://t.co/z9XFpBfDWZ",1
".@NMenonRao 
A sterling diplomatic career that  saw her serving as Foreign Secretary, she was also first woman spok? https://t.co/MDnPQrQTmA",1
".@NavtejSarna 
Former Ambassador of India to US, the polyglot prolific columnist-writer has written several books n? https://t.co/y4pPi3Xo7h",1
"Electors turning out in huge numbers across the country to cast their vote.

Polls are being conducted in 13 states? https://t.co/FrXVCq3mIX",1
RT @EoIMaldives: Press Release: President Solih Visits India to strengthen sporting ties (21 April 2019) @MEAIndia @sunjaysudhir @presidenc?,1
"Dnyaneshwar Mulay
The career diplomat is also a celebrated author. He has written over 15 books, which have been tr? https://t.co/HC3LFtucVE",1
".@VikasSwarup 
The quintessential diplomat penned his first novel, 'Q &amp; A' in two months, which has now been publis? https://t.co/HJdqpMdgHq",1
"Phase III of #GeneralElections2019 gets underway.
117 seats go to poll today, the highest number in a single phase? https://t.co/hgMyd3G3Q6",1
"Delving into literary diplomacy on #WorldBookAndCopyrightDay!
While #books take us places, our diplomats bring to l? https://t.co/rxY6nkMQ5h",1
"RT @IndianEmbKabul: At a ceremony held at @MoDAfghanistan today, Ambassador @vkumar1969 and Minister for Defence @AsadullahKhaled presented?",1
"RT @EOIBeijing: Foreign Secretary Vijay Gokhale held a meeting with Mr. Liu Jianchao, Deputy Director of the Foreign Affairs Commission of?",1
"RT @EOIBeijing: Foreign Secretary Shri Vijay Gokhale, in Beijing for regular bilateral consultations, called on State Councilor and Foreign?",1
"RT @SushmaSwaraj: Indian High Commission in Colombo  @IndiainSL will provide you all help and assistance. Our helpline numbers are : 

+947?",1
RT @SushmaSwaraj: Indians in distress may please contact Indian High Commission in Colombo. We will provide you all assistance. @IndiainSL?,1
"RT @IndiainSL: In addition to the numbers given below, Indian citizens in need of assistance or help and for seeking clarification may also?",1
RT @IndiainSL: Explosions have been reported in Colombo and Batticaloa today. We are closely monitoring the situation. Indian citizens in n?,1
"Nai
Quintessential to Kashmiri folk music, this flute instrument is convenient to use and the flutist does not get? https://t.co/6iLe9Qo1Bs",1
"Bonding over music.
Capturing the musical journey of emerging Sufi singing sensation Adil Gurezi, the film captures? https://t.co/U0CXgdDBMy",1
"Rabab
An integral part of Kashmiri music, Rabab collects tunes from other instruments and creates its own magical m? https://t.co/qKRafprntk",1
"Gagar
Made of brass, the instrument produces a high sound and is considered an important accompaniment in cultural? https://t.co/9R9UTwsVFw",1
"RT @IndiainCapeTown: #IndiaCorner, a place to learn about #India.

Consul General @abhindia_shukla today presented a set of books on India?",1
"Healing power of music!
Watch how the young Sufi musician Yawar Abdal is not only spreading the message of love, ha? https://t.co/LMfxnoHVVo",1
"RT @IndiainPortugal: Deeply saddened by the tragic loss of lives in the #Madeira Bus Crash yesterday.

@cm_santacruz @GovernoMadeira @govpt?",1
"Kashmiri Sarang
Made of wood, its rich melodious sounds resonate with the loftiness of poetry set to tune https://t.co/5MfjJn30Mo",1
"Phase II of the largest #FestivalOfDemocracy gets underway today. 

Witness the indelible imprint of #IndiaInk,  wh? https://t.co/e2moSOMXEU",1
"RT @AkbaruddinIndia: India's young are changing our society in many ways &amp; their efforts are also being recognized globally.

Congratulatio?",1
"Whispers in the woods!
The film highlights the Kashmiri Sufi sensation Mudassir Ali, for whom music is a soulful co? https://t.co/1TtzeABi50",1
"Tumbaknari
Made up of baked clay, it is the soul of Kashmiri folk music and its harmonious rhythms take the listene? https://t.co/zlyT07EyUF",1
"RT @DefenceMinIndia: Smt @nsitharaman welcomes Mr @JoaoCravinho, Hon'ble Defence Minister of Portugal to South Block, New Delhi.

@IndiainP?",1
"""When words fail, music speaks.""
Bringing you the soulful wafting sounds of Jammu &amp; Kashmir with our series on the? https://t.co/cumw5oZYl8",1
"RT @IndiainToronto: Joined by Indo-Canadians, CG @dineshbhatia paid homage to architect of #IndianConstitution by offering floral tributes?",1
RT @IndiainNewYork: Floral tributes were paid to Dr. Bhimrao Ambedkarji at Columbia University on the occasion of his birth anniversary by?,1
"RT @IndEmbMoscow: 22nd Working Group on Energy and Energy Efficiency, co-chaired by Mr B.N.Reddy and Mr.Pavel Sorokin, was held on 15th Apr?",1
RT @CGIDurban: Shaun Pollock @7polly7 one of the greatest cricketers of all time to represent the @OfficialCSA Proteas met Consul General A?,1
"RT @IndiainTanzania: E-course on Big Data Analytics, a fast evolving field, conducted at India Tanzania ICT Centre of Excellence at Dar es?",1
RT @CGISFO: Most befitting musical tribute to Mahatma Gandhi to mark his 150th birth anniversary by @indianfinearts at their 12th Indian Mu?,1
RT @IndianEmbJkt: H.E. Amb Pradeep Kumar Rawat joined the gathering of India Diaspora celebrating the Sikh festival of Baisakhi and inaugur?,1
"RT @IndiainSingapor: Honoured to join President HE Mdm Halimah Yacob for Natya Yatra, showcasing 100 years of Indian Classical Dance in Sin?",1
"Revolutionizing citizen services!
Chennai General Post Office now has a 'Passport Seva Kendra' and gets a steady fl? https://t.co/pF1CSq8HsT",1
"An astute visionary.
On the special occasion of #ambedkarjayanti, watch some snippets from Dr. Ambdekar's inspiring? https://t.co/oh7i4Tttso",1
"Paying homage to the architect of #IndianConstitution.
A symbol of social justice and national renaissance,? https://t.co/aSydOqAj9J",1
"Multi-faceted personality
An erudite economist and institution-builder, Dr. Ambedkar was the main force behind esta? https://t.co/raLDdwvy9f",1
"Making of Modern India
The supreme law laid down in the #IndianConstitution provides framework for building a robus? https://t.co/IPtuzajtOF",1
"A life that continues to inspire!
Dr Ambedkar was Independent India's 1st law minister and the principal architect? https://t.co/wdTZ41VYzS",1
"A persona extraordinaire! 
Remembering Dr. B. R. Ambedkar - social reformer and champion of human rights on his 128? https://t.co/D33o4tihl7",1
"Presenting some snippets about the #GeneralElections which have been conducted over the years
#FestivalOfDemocracy? https://t.co/EYULgTNupl",1
"In recognition.
PM @narendramodi bestowed with Russia's highest state honour by @KremlinRussia_E for his exceptiona? https://t.co/Jsp7ZdjMDr",1
"Making an indelible mark!
The voters' inerasable ink, which was introduced to counter the challenge of fraudulent v? https://t.co/9TUK0UA1kf",1
"RT @SushmaSwaraj: A big honour for India. 
President Putin @KremlinRussia_E has announced the highest civilian award of the Russian Federat?",1
"RT @SushmaSwaraj: This award is a recognition of true India-Russia?s Druzhba Dosti. On behalf of all Indians, I profusely thank President P?",1
RT @KremlinRussia_E: Indian Prime Minister Narendra Modi received the Order of St Andrew for outstanding achievements in promoting partners?,1
"Huge voter turnout across the country during the 1st phase of #LokSabhaElections2019 
Via @ECISVEEP @PIB_India? https://t.co/b5a0Z9TZro",1
RT @IndEmbMoscow: President Putin signs the decree to award the Prime Minister of India @narendramodi the highest civilian award of the Rus?,1
Age no bar for them to exercise their right to vote! Senior citizens in Sikkim &amp; Arunachal Pradesh turned out to vo? https://t.co/maRtHOeud3,1
"The 1st phase of #GeneralElections2019 began yesterday! 
Here are some pictures from across the country 
Via? https://t.co/coCoUiRDYb",1
"#DigitalDiplomacy
Digital Media can bridge the gap between youngsters of India &amp; Russia 
Via @SputnikInt? https://t.co/xlcnpTjOXw",1
"Streamlining the voting procedure for overseas/NRI Indian voters
#FestivalOfDemocracy https://t.co/4RVMyTyrWn",1
RT @IndiainSingapor: More pictures of ???????? ???? ??????????? 2019. /2 @adgpi https://t.co/KMohEIo1Fz,1
"RT @AkbaruddinIndia: Gandhi &amp; Green Jobs.

Innovative outreach by @IndiaUNNewYork in partnership with @ilo to promote Climate Action.

#cli?",1
RT @IndianEmbassyUS: Advisory for Indian Students @MEAIndia @IndianDiplomacy @CGI_Atlanta @IndiainChicago @cgihou @IndiainNewYork @CGISFO?,1
RT @indiandiplomats: @indiandiplomats  spread across the world are excercising their democratic right to vote via Electronically Transmitte?,1
"RT @UN: ?I miss my family a lot, but I know they are proud of me &amp; the work I?m doing here in South Sudan.? -- Sachin Kadam is one of the U?",1
"Here are some other spices that are native, unique and fortified with healing powers https://t.co/mCYzOo4f3b",1
"Tongue on fire!
Highly rich in antioxidants, chillies, red or green, add colour and flavour to Indian cuisine https://t.co/yprBFcrgjV",1
"Yellow mellow.
Mostly grown in the Kunkunad district, #TamilNadu, Turmeric/haldi has over the
ages, become an intri? https://t.co/mnuxQ815Ks",1
"The subtle spice.
Used to add flavour and fragrance to any dish, coriander/dhaniya is mainly cultivated in? https://t.co/o0QWpWYgel",1
"RT @ihcdhaka: #BharatBichitra March 2019 issue:
#???????????? ????? ???? ?????: 

Please click the link to read: 
https://t.co/k6BjFFHY1G
o?",1
"Fragrant base note.
The spice inherent to Indian cooking, cumin/jeera is either fried in oil or used in a dry roast? https://t.co/eppwj2bmz6",1
"RT @indembiceland: Ambassador @achangsan called on Hon'ble Prime Minister of #Iceland  Katrin Jakobsdottir @katrinjak, &amp; discussed #IndiaIc?",1
"Basic essentials in the masala box.
Cumin, coriander, turmeric and chillies are four staple spices that are used to? https://t.co/t7uoOEZO1y",1
"RT @AkbaruddinIndia: Soaring aspirations.

India delighted to partner @ilo centenary celebrations, even as we commemorate Gandhi@150.

Spec?",1
"Healers in kitchen.
Various Indian #spices are used in #Ayurvedic treatments and remedies for toothaches, muscular? https://t.co/IR8EHXgqzR",1
"Spicy narratives!
Being integral to Indian food, #spices together weave the nation?s vibrant culinary tapestry. https://t.co/fLR0piBDKu",1
"RT @IndiainMongolia: Mr Mandakhbayar Kh, President, #ConfederationofMongolianJournalists along with Advisor and Head, Project &amp; Coop. visit?",1
"RT @MEAIndia: Registration opens for Holy Kailash Manasarovar Yatra 2019 of MEA on 09 April 2019. 

To know more and apply, visit https://t?",1
"RT @IndiainMyanmar: ?? India Myanmar ?? 
|| Shared Heritage || 
Restoring the #AnandaTemple in #Bagan. The Archaeological Survey of India c?",1
"The largest democratic exercise in the world is about to unfold...
Come celebrate the spirit of democracy with us!? https://t.co/YbwaZblKzm",1
RT @EoIMaldives: India-Maldives relations have never been better: Foreign Minister Abdulla Shahid - The Hindu https://t.co/8t3ZpBbcuN,1
"RT @CGIFrankfurt: For providing legal counselling to Indian women facing marital disputes, CGI Frankfurt launched #DilKiBaat: Women?s Open?",1
"Our conscientious polling agents in the service of nation!
#FestivalOfDemocracy https://t.co/J4QblkYrJm",1
RT @MEAIndia: India rejects the irresponsible and preposterous statement by the Foreign Minister of #Pakistan intended to whip up war hyste?,1
"RT @indiandiplomats: We congratulate all successful candidates for acing the #UPSC 2019 exam. 
We welcome those who opted for the #IFS to a?",1
"RT @IndiainTunisia: We are closely monitoring the situation in Libya. Tripoli is quiet. In case of emergency, Indian citizens in Tripoli ar?",1
"Some interesting facts about the indelible electoral ink
#FestivalOfDemocracy 
#GeneralElections2019 https://t.co/G5R9mHHr1I",1
"RT @eoiberlin: Celebrating Universal Brotherhood Year on occasion of 550th birth anniversary of #GuruNanak
Trees planted in Berlin by repre?",1
RT @ihcdhaka: High Commissioner Smt @rivagdas inaugurated a two storey temple-cum-community center in #Moulavibazar built by #Chakurejibe P?,1
RT @hcikl: High Commissioner Mridul Kumar hosted a reception today for the visiting Indian  National Hockey team which stood runners up in?,1
RT @navdeepsuri: My comments on prime time Abu Dhabi TV last night on #IndiaUAE ties and the significance of the Zayed Medal by HH Sheikh @?,1
"RT @ECISVEEP: Connecting to Roots!
Facilitating Overseas/NRI electors so that they can participate in the biggest #FestivalOfDeomcracy
#GoR?",1
"Every voter is special!
#FestivalOfDemocracy https://t.co/JZXMTioErP",1
"A daily tribute to harmonious co-existence!
Coarse rice powder is used to make the kolams, making it edible for ins? https://t.co/GS0vJY57zJ",1
"Of varied patterns &amp; meanings!
The design of a kolam can include an array of motifs and abstract symbols.
Bird &amp; an? https://t.co/HeJizaUYMl",1
"Live Now!
Watch the media briefing by the Official Spokesperson @MEAIndia live on our @YouTube channel 
Click: https://t.co/7GH8uln8rF",1
RT @IndEmbMoscow: Be a part of this incredible cultural voyage! Catch the most beautiful and scintillating moments of Festival of India 201?,1
"Intrinsic to Tamil culture.
Making a kolam is a daily ritual carried out by women in many households. 
It is drawn? https://t.co/ZLm7Kg3rvd",1
"Art in geometry!
Every kolam design begins with a grid of dots using which the pattern is elaborated.  It is believ? https://t.co/jqx0cEqdJf",1
"Between the lines!
Presenting series on 'Kolams' which is not simply an aesthetic tradition in Tamil Nadu, but also? https://t.co/j8l6OstqLR",1
Freedom to choose not to vote for any contesting candidates with NOTA or 'None of the Above' option? https://t.co/kUJ33ycHPW,1
RT @IndiainNewYork: India for Humanism- Role of Jaipur Foot: A unique event to commemorate Gandhiji's 150th birth anniversary. We are honou?,1
RT @IndiainGuyana: Saturday March 30th 2019 function at the India House was most fulfilling and we were immensely with the impressive turno?,1
"Boost to defence diplomacy
India and the US have set up the first ever secure communication link between the naval? https://t.co/pwpqcmeAsv",1
"RT @IndiainMyanmar: ?? India Myanmar ?? 
|| SAGAR: Security And Growth for All in the Region || 
INS Sagardhwani is in Myanmar on a goodwil?",1
"A milestone for #GeneralElections2019 
The ballotless voting system - #VVPAT will be used for the first time in the? https://t.co/dbkQPCULDO",1
Below are the various sectors over which #IndiaChile collaborate. The cooperation is made possible through previous? https://t.co/RVBo7PCu4U,1
"Soaring new heights!
@isro 's PSLV C45 places DRDO defence satellite EMISAT along with 28 nano satellites in orbit? https://t.co/0NeqNiDOEJ",1
RT @IndiainSL: Bhagat Singh Puram village built under Indian Housing Project for Estate Workers in Sri Lanka  inaugurated today in memory o?,1
"In a first!
India to post women as defence attaches abroad
https://t.co/gZK2ZpGzKa
@timesofindia https://t.co/OBD5wvWjh9",1
"New vigour in partnership.
Ever since the establishment of the Defence Wing in the Indian Embassy in Santiago, coop? https://t.co/fyB9AhJCpQ",1
"A significant partnership.
Chile is the sixth largest trading partner of India in the Latin American region and con? https://t.co/f185CVKFia",1
"Shared vision
The warm friendship between #IndiaChile is fortified by commonality of views in multilateral fora. Th? https://t.co/5Q5fPuKGtD",1
"#PresidentKovind is in Santiago on the third and final leg of his Latin American journey.
#IndiaChile are celebrati? https://t.co/qZJ8wYNu46",1
RT @MEAIndia: #PresidentKovind visited Pablo Neruda Museum in Santiago today to appreciate literary and art collections of Chilean #Nobel l?,1
"Making elections voter-friendly with #VVPAT, the Voter Verifiable Paper Audit Trail 
#FestivalOfDemocracy? https://t.co/hn0vrxPkf9",1
"Robust commerce
Indian imports to Bolivia amount to $ 667 million and our exports are worth $105 million, signallin? https://t.co/FUKy8EP34u",1
"RT @ECISVEEP: Being out of the country is no reason to not be a part of #LokSabhaElections2019
Calling overseas electors to get registered?",1
"Synergy in ties!
As Bolivia embarks on industrialization of its resources, India could be a partner that could prov? https://t.co/6tKbd9Ckwt",1
"Developmental partnership!
India has supported Bolivia on numerous projects and also provides capacity building tra? https://t.co/wWFyzJ7Uyt",1
"Here's a brief overview of the bilateral relations between #IndiaBolivia, underpinned with abundant goodwill and th? https://t.co/tu3hUM8Amp",1
"A historic visit!
This is the first ever high-level visit between #IndiaBolivia since the establishment of diplomat? https://t.co/7khAJeL6AE",1
"RT @indembcam: ""Bharat-Ek Parichay- sharing knowledge with the ?. @UCCambodia appreciated the initiative and thanked us at d launch of Indi?",1
"Go factastic on #EVMs, the Electronic Voting Machines
#FestivalOfDemocracy https://t.co/J9DJK8Tqhr",1
"RT @evoespueblo: We welcome president of #India, Ram Nath Kovind with affection and respect. We are proud of having him as a guest in our c?",1
"Continuing the momentum of high level engagements with Latin America!
#PresidentKovind arrives to a warm welcome in? https://t.co/NcXcfMa6bk",1
"RT @India_in_Malawi: Business Incubation Centre-A Gift from Government of India to @MalawiGovt Officially launched by Mr. Francis Kaisaila,?",1
"Ties that bind!
Indian culture has been well known in Croatia for centuries. This popularity has heightened with th? https://t.co/1BSFtqniX7",1
"RT @cgivladivostok: As a part of ""Know #India"" programme, CGI organized a visit of #children from ""Zariana"" children center to Indian resta?",1
RT @ROIRamallah: Representative of India Sunil Kumar receives DG of the Ramallah &amp; Al-Bireh Chamber of Commerce and Industry Mr. Salah Huss?,1
"A developmental partnership!
Croatia presents opportunities for Indian Companies to position themselves as gateway? https://t.co/Cmw8BIFfLF",1
"Boosting bilateral business!
#IndiaCroatia Business Forum to take place during the State Visit of #PresidentKovind.? https://t.co/LP0d8k24g0",1
"A free and fair election is the soul of democracy!
#LokSabhaElections2019 #FestivalOfDemocracy #DeshKaMahaTyohar https://t.co/GvHPFE3luf",1
"India's Croatian Connect!
An Indologist of Croatian nationality, Ivan Filip Vezdin came to Malabar as a missionary? https://t.co/QgHGPGGrSv",1
"Mechanisms for bolstering commerce.
Ever since the setting up of the first #IndiaCroatia Joint Economic Commission? https://t.co/BiUy607Q3C",1
"Facilitating the election process with party symbols.
#DeshKaMahaTyohar #FestivalOfDemocracy #LokSabhaElections2019 https://t.co/Y4oKJk2OhF",1
RT @indembcam: Indian Coast Guard Ship arrived in SHV Port for a three-day goodwill visit. The ship visit forms part of the Indian Coast Gu?,1
"RT @IndEmbMoscow: Embassy of India, Moscow celebrated today the 200 years of scholarly excellence of the Russian Indologists of the Institu?",1
"In a first ever!
#PresidentKovind arrives in Zagreb, Croatia for a State Visit.
This is the first-ever visit of a H? https://t.co/3kBneOPl0p",1
"RT @IndiainToronto: Another interactive session with Indian international students in Canada, today at @LambtonCollege, Toronto. An enthusi?",1
RT @CGIJeddah: Serving our people in #Najran today under #ConsulateAtYourDoor policy of the #CGIJeddah  Thanks to all including our CCWA me?,1
"Don't be deceived by misinformation.
Know the correct way to register as voter.
#FestivalOfDemocracy? https://t.co/i7bCaaK9yM",1
RT @navdeepsuri: #IndiaUAE energy partnership gets a boost with award of major onshore oil and gas concession by @AdnocGroup to @IndianOilc?,1
"Art that breathes life!
Woven around the thought, 'no boundaries', the Kochi-Muziris Biennale is becoming an import? https://t.co/oVkIeVfxmx",1
"Engaging the youth with art.
In addition to the main biennale exhibition and pavilion, Kochi is also hosting severa? https://t.co/lfoMTJtGM2",1
"No voter to be left behind!
Register and participate in #DeshKaMahaTyohar 
#LokSabhaElections2019? https://t.co/UroBnQx9CJ",1
"Largest contemporary art event of South Asia
Based around the theme of ?Possibilities for a Non-Alienated Life?, th? https://t.co/y8I6njZ01l",1
"Art for heart's sake!
Currently going on in Kochi #Kerala in its 4th edition, the Kochi-Muziris Biennale brings tog? https://t.co/0ya8D7DQU7",1
"Steps taken to ensure a fair #GeneralElection2019 by @ECISVEEP 
#FestivalOfDemocracy #LokSabhaElections2019 https://t.co/HBFCshPq0x",1
"Zings
Found in Ladakh, these are small tanks that collect melting glacier water; which is used to meet agricultural? https://t.co/ekoSArBuAE",1
"Johads
One of the oldest systems prevalent in India, these are small earthen check dams to capture and store rainwa? https://t.co/VTIs9BEvOa",1
"Taanka
It is a traditional rainwater harvesting technique indigenous to Thar desert, #Rajasthan. 
The cylindrical p? https://t.co/ryBTepP0pk",1
"Talab/Bandhi
These are indigenously built reservoirs to store water to be used for household consumption and drinki? https://t.co/Ea220QfOQG",1
"LIVE NOW!
Watch the weekly media briefing by the Official Spokesperson @MEAIndia live on our @YouTube channel
Click: https://t.co/L56vBJLZF1",1
"RT @MEAIndia: Weekly Media Briefing by Official Spokesperson (March 22, 2019) https://t.co/w9pPedQBFY",1
"Bamboo Drip Irrigation
An innovation of north eastern states, this technique taps spring water to irrigate agricult? https://t.co/7efSrCd1s5",1
"Bawdi/Jhalara
Built in India since ancient times, the rectangular-shaped stepwells are used for collecting the subt? https://t.co/D5zeXl4CFC",1
"#LeavingNoOneBehind 
The world today celebrates #WorldWaterDay; with the aim to fulfill #SDG 6; by ensuring availab? https://t.co/OpdZOIjwIT",1
"Snapshot of statistics which make India a thriving vibrant democracy
#FestivalOfDemocracy
#LokSabhaElections2019 https://t.co/9DUuIRpDA5",1
RT @CgiHoc: ITEC Day celebrated at Galle on Mar 20 brought together the ITEC alumni from Southern Province of Sri Lanka. Hon?ble Governor&amp;?,1
Wishing you all a #HappyHoli https://t.co/NhUViKrrnj,1
"India gears up for the biggest festival of Indian democracy!
@ECISVEEP #LokSabhaElections2019
#FestivalOfDemocracy https://t.co/UOmuZEkVk4",1
"RT @IndiainSwiss: Inauguration of ?Next Destination Incredible India: INDIA TOURISM SUMMIT IN SWITZERLAND. Dr. Claude B?gl?, Member of Swis?",1
"RT @amb_tashkent: ITEC event focusing on Trade &amp; Services sectors
attended by Officials from Min of Innovative Development of Uzbekistan
an?",1
"#DeshKaMaha???????
The world's largest democracy goes to vote from 11th April for the 17th #LokSabhaElections2019? https://t.co/AeQ4dLmQkY",1
The victorious @MEAIndia Cricket Team! https://t.co/fIpKATzoe0,1
